date,Accessories.All.Other.Accessories,Accessories.Belt,Accessories.Gloves,Accessories.Hat,Accessories.Make.up,Accessories.Scarf,Accessories.Ties,Accessories.Umbrella,Book.Address.book,Book.Diary,Book.Hard.Cover,Book.Other,Book.Paperback,Book.Photo.album,Book.Soft.cover,Carry.Bag...Luggage.All.other.baggage,Carry.Bag...Luggage.Backpack,Carry.Bag...Luggage.Briefcase,Carry.Bag...Luggage.Duffle.bag,Carry.Bag...Luggage.Garment.suit.bag,Carry.Bag...Luggage.Handbag,Carry.Bag...Luggage.Messenger.bag,Carry.Bag...Luggage.Shopping.bag,Carry.Bag...Luggage.Shoulder.bag,Carry.Bag...Luggage.Suitcase,Carry.Bag...Luggage.Tote.bag,Cell.Phone.Telephone.Communication.Device.Answering.Machine,Cell.Phone.Telephone.Communication.Device.Cell.phone.,Cell.Phone.Telephone.Communication.Device.Other,Cell.Phone.Telephone.Communication.Device.Pager,Cell.Phone.Telephone.Communication.Device.Telephone.Accessories,Cell.Phone.Telephone.Communication.Device.Walkie.Talkie,Clothing..All.Other.Clothing,Clothing..Blouse,Clothing..Coat.,Clothing..Dress,Clothing..Jacket,Clothing..Leather.Jacket,Clothing..Nightwear,Clothing..Pants.trousers.shorts,Clothing..Shirt,Clothing..Skirt,Clothing..Suit,Clothing..Sweater,Clothing..T.shirt,Clothing..Under.garment,Currency.Cash,Currency.Foreign.Currency,Currency.Gift.Card.,Currency.Money.Order,Currency.Other.Currency,Currency.Payroll.check,Currency.Personal.Check,Currency.Travelers.Checks.,Electronics.Air.conditioner,Electronics.All.other.Electronics,Electronics.CD.Player,Electronics.Calculator,Electronics.Camera,Electronics.Camera.Accessories,Electronics.Clock,Electronics.Computer.,Electronics.Computer.Accessories,Electronics.Computer.External.Hard.Drive,Electronics.DVD.Player,Electronics.Digital.Camera,Electronics.Digital.media.MP3.4.Player,Electronics.Earphones.Speakers,Electronics.Electronic.Reading.Device,Electronics.Electronic.Tablet,Electronics.Electronic.accessories,Electronics.GPS.Navigation.System,Electronics.PDA,Electronics.Photo.Video.Equipment,Electronics.Portable.radio,Electronics.Record.Player,Electronics.Television.set,Electronics.Translator,Electronics.USB.Drive,Electronics.Walkman,Entertainment..Music.Movies.Games..All.Other.Entertainment,Entertainment..Music.Movies.Games..Blu.Ray,Entertainment..Music.Movies.Games..Compact.Disc,Entertainment..Music.Movies.Games..Computer.Games.,Entertainment..Music.Movies.Games..DVD,Entertainment..Music.Movies.Games..VHS.Tape,Entertainment..Music.Movies.Games..Video.Games.System,Eye.Wear.Eye.glasses,Eye.Wear.Eyeglass.case.without.glasses,Eye.Wear.Other,Eye.Wear.Sunglasses,Footwear.All.Other.Footwear,Footwear.Boots,Footwear.Galoshes,Footwear.Sandals,Footwear.Shoes,Footwear.Slippers,Footwear.Sneakers,Home.Furnishings.All.Other.Furnishings,Home.Furnishings.Appliances,Home.Furnishings.Dishware,Home.Furnishings.Floor.Covering,Home.Furnishings.Linen,Home.Furnishings.Ornaments,Home.Furnishings.Wall.and.Window.Covering,Identification.AAA.Card,Identification.All.Other.Personal.Identification,Identification.Badge,Identification.Benefit.Card,Identification.Birth.Certificate,Identification.Credit.Card,Identification.Death.Certificate,Identification.Debit.Card,Identification.Drivers.License,Identification.Employment.ID,Identification.Identification.Card,Identification.Insurance.Card,Identification.Library.card,Identification.Membership.card,Identification.Military.ID,Identification.Passport,Identification.Registration.Card,Identification.Resident.Card,Identification.School.ID,Identification.Social.Security.Card,Jewelry.All.other.Jewelry,Jewelry.Bracelet,Jewelry.Cuff.Links,Jewelry.Earrings,Jewelry.Fashion..Costume.,Jewelry.Necklace,Jewelry.Ring,Jewelry.Tie.Clips,Jewelry.Watch,Keys.All.Other.keys,Keys.Car,Keys.Electronic.key.card,Keys.House,Medical.Equipment...Medication.All.Other.Medical.Equipment...Supplies,Medical.Equipment...Medication.Blood.Pressure.Meter,Medical.Equipment...Medication.Cane,Medical.Equipment...Medication.Diabetic.Testing.Equipment,Medical.Equipment...Medication.Electric.wheelchair.scooter,Medical.Equipment...Medication.Glucose.Meter,Medical.Equipment...Medication.Insulin.Pump,Medical.Equipment...Medication.Medication,Medical.Equipment...Medication.Other,Medical.Equipment...Medication.Walker,Medical.Equipment...Medication.Wheel.Chair,Medical.Equipment...Medication.X...Rays,Miscellaneous.All.Other.Misc.Items.,Miscellaneous.Art.and.Crafts,Miscellaneous.Baby.stroller.Carrier,Miscellaneous.Blue.print,Miscellaneous.Checkbook,Miscellaneous.Envelope,Miscellaneous.Folder,Miscellaneous.Lunch.box,Miscellaneous.Mail,Miscellaneous.Photo.Pictures,Miscellaneous.Portfolio,Miscellaneous.Stationary.Supplies,Miscellaneous.Tefillin.Phylacteries..Jewish.,Musical.Instrument.All.Other.Instruments,Musical.Instrument.Clarinet,Musical.Instrument.Flute,Musical.Instrument.Guitar,Musical.Instrument.Harmonica,Musical.Instrument.Musical.instrument.accessories,Musical.Instrument.Saxophone,Musical.Instrument.Trumpet,Musical.Instrument.Violin,NYCT.Equipment.All.other.NYCT.Equiment,NYCT.Equipment.Badge,NYCT.Equipment.Epic.pass,NYCT.Equipment.Pass.or.Badge.holder,NYCT.Equipment.Radio,NYCT.Equipment.Vest,Sports.Equipment.All.Other.sports.equipment,Sports.Equipment.Ball,Sports.Equipment.Bats,Sports.Equipment.Bicycle,Sports.Equipment.Binocular,Sports.Equipment.Electric.Motor.Scooter,Sports.Equipment.Golf.Club,Sports.Equipment.Hockey.Stick,Sports.Equipment.Protective.Gear,Sports.Equipment.Scooter,Sports.Equipment.Skateboard,Sports.Equipment.Skis,Sports.Equipment.Sports.Racket,Tickets.Airline,Tickets.All.Other.Tickets,Tickets.Entertainment.Tickets,Tickets.LIRR.Tickets,Tickets.Lottery.Tickets,Tickets.MTA.Metrocard,Tickets.Metro.North.Tickets,Tickets.NJ.Transit,Tickets.Transit.Check,Tools.Tool.Belt,Tools.Tool.Box,Tools.Tools,Toys.All.Other.Toys,Toys.Baby.Toys,Toys.Board.Game,Toys.Cars.Trucks,Toys.Doll,Toys.Stuffed.Animals,Wallet.Purse.All.Other.Wallet...Purse,Wallet.Purse.Billfold,Wallet.Purse.Business.Card.holder,Wallet.Purse.Fanny.pack,Wallet.Purse.Handbag,Wallet.Purse.ID.Holder,Wallet.Purse.Lanyard,Wallet.Purse.Pouch,Wallet.Purse.Purse,Wallet.Purse.Wallet,Wallet.Purse.Wristlet
8/17/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/14,0,0,0,0,0,0.000666667,0,0.000896057,0,0,0,0.002673797,0,0,0.000431406,0.000875465,0.000506124,0,0,0,0.000363504,0,0.000410105,0,0,0.000223864,0,0.001062276,0,0,0,0,0,0,0,0.002237136,0.000816993,0,0,0,0.00032,0,0,0,0,0,0.00043095,0.000717875,0.000726744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001148106,0.002994012,0.004504505,0.002890173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322373,0,0.005405405,0.000489237,0,0,0,0,0,0,0.000580383,0,0,0,0,0.002777778,0,0,0,0.000918033,0.010869565,0.000794913,0,0.000584502,0,0.001069423,0.000974573,0.000967867,0.000476758,0.000903161,0.000217865,0.00059356,0,0.00055371,0,0,0.00047201,0.000216123,0,0,0,0,0.001108033,0,0,0,0,0.000309119,0.002818887,0,0.000725374,0,0,0,0,0,0,0,0,0,0,0,0,0.000508906,0,0,0,0.001424501,0,0,0,0,0.001428571,0,0.000331236,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0.004504505,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003021148,0,0,0,0.000418264,0,0,0,0,0,0,0,0,0,0,0,0,0.002024291,0,0,0,0,0.00077821,0,0,0.000614779,0.000834846,0.000860585
8/20/14,0.00407332,0,0,0.0003465,0.000747943,0,0,0.000447628,0,0.002659574,0,0.005333333,0.000208203,0,0.000862441,0.001312049,0.00111291,0,0,0,0,0,0.000737886,0.001153403,0.002840909,0.001342883,0,0.000961666,0,0,0.000856164,0,0.000366838,0,0.002159827,0.002232143,0.001632653,0,0,0.001366743,0.000639795,0,0,0.002189381,0.00122449,0.001634877,0.000783208,0,0.002904866,0.015037594,0,0,0,0,0,0.002240478,0,0,0.004237288,0,0,0,0.003184713,0,0,0,0,0,0,0.008645533,0,0,0,0,0.004273504,0,0,0,0,0,0,0,0,0,0,0,0,0.000644538,0,0,0.001466993,0.020618557,0.003577818,0,0,0.001142204,0,0.002320186,0.00210084,0,0,0,0.004155125,0,0,0,0.001310273,0,0.001059042,0.005102041,0.001835934,0,0.001958515,0.000973624,0.001160317,0.00131046,0.001804692,0.001089087,0.001483019,0,0.000553403,0,0,0.000849217,0.000864304,0,0.0032,0,0,0,0,0,0,0.00073692,0.000309023,0,0,0.001014787,0,0,0.005464481,0,0,0,0,0.000275634,0.003759398,0,0,0,0.001169888,0.002444988,0,0,0.001422475,0.000527426,0.000616523,0,0.000551572,0.001426534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0,0,0,0,0,0,0.006622517,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0,0.000940701,0.007042254,0,0,0,0,0,0,0,0,0.007462687,0.007518797,0.004545455,0,0,0,0,0,0.001166407,0,0.001598295,0.000614402,0.001015486,0.000859845
8/21/14,0.001014199,0,0,0.000692761,0.000747384,0,0,0.000894855,0,0.00530504,0,0.00265252,0.00020816,0,0.000430849,0.001747106,0.000707428,0,0,0,0.000363372,0,0.000901196,0.001920123,0,0.000894055,0,0.001060129,0,0,0.003421728,0,0.00110011,0,0.002155172,0,0.000407498,0,0.015151515,0.000909918,0.001598465,0,0,0.001638449,0.00203832,0.003808487,0.000626076,0.00071736,0.001448226,0,0,0,0.000976563,0,0,0.002235469,0,0,0,0.010471204,0,0,0,0,0,0.001385042,0,0.002985075,0,0.002857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01029601,0,0,0.000322061,0,0,0.000976563,0,0.001782531,0,0.003058104,0.000570451,0.002610966,0.000578704,0,0,0.004210526,0,0.004137931,0,0,0,0.001177702,0,0.001190161,0.003807107,0.000916285,0,0.001021768,0.000530551,0.000772648,0.000832838,0.00060048,0.000870322,0.000444247,0,0.004424779,0,0,0.000282832,0.000431779,0,0,0,0,0.003873824,0,0,0,0,0.000308928,0,0,0.000868936,0.003490401,0,0,0,0,0,0,0.00137779,0,0,0,0,0.001574963,0,0,0,0,0.001054296,0.000616143,0,0.001653804,0,0.003220612,0.000331126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487312,0,0,0,0,0,0.002911208,0,0,0,0,0,0,0,0,0,0,0.002331002,0.001165049,0,0.00106383,0.000491219,0.000579689,0.001718213
8/22/14,0.001013171,0,0,0.000692281,0.002987304,0,0,0.001788109,0,0,0,0,0,0,0.002153316,0.00087203,0.000706928,0,0,0,0.00072648,0,0.000654825,0,0,0.00111657,0,0.000959725,0,0,0.002557545,0.01010101,0.0003663,0.004823151,0,0,0.000407332,0,0,0.000454545,0.000319183,0,0,0.001635769,0.000406835,0.000542005,0.000782105,0,0.002169197,0,0,0,0,0,0,0.000743494,0,0,0,0,0,0.001360544,0.003174603,0,0,0,0,0,0,0.005698006,0.00621118,0,0,0,0.008510638,0,0,0,0,0,0,0,0,0,0,0,0.005714286,0.00128783,0.004545455,0,0.002439024,0,0,0,0,0.001140251,0.002604167,0.001156738,0,0,0.006289308,0,0.005494505,0,0,0,0.001176317,0,0.000924581,0,0.000915446,0,0.001242622,0.001325674,0.000579039,0.0010699,0.0010002,0.000869565,0.000740083,0,0.001651982,0.003076923,0,0.000565504,0.000863185,0,0.001594896,0,0,0.001653804,0,0.001135074,0,0.000736377,0,0.000702741,0.003717472,0.001881059,0,0,0.002717391,0.037037037,0,0,0,0.001100715,0.007490637,0,0,0,0.000913057,0,0,0,0,0.000526593,0.000307882,0.001090513,0.001100715,0.001424501,0,0.000662032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006578947,0,0,0,0,0.004291845,0,0,0,0,0.014492754,0.003012048,0.013888889,0,0,0.000904568,0,0,0,0,0,0,0.00390625,0,0,0.014814815,0,0,0.001010101,0,0,0,0,0.000387898,0,0.001062699,0.000981957,0.00083282,0.001715266
8/24/14,0,0,0,0.000345901,0.000744602,0,0,0.000892459,0,0,0,0.002645503,0,0,0.000429738,0.000217817,0.000302755,0,0,0,0,0,0.000817996,0.000383289,0,0.000669195,0,0.000198373,0,0,0.00127551,0,0,0.0032,0,0.002227171,0.000407166,0,0,0.000227169,0.000957243,0.00243309,0,0.001088732,0.000813339,0.000541712,0.000351672,0,0.002886003,0.007407407,0,0.001592357,0.00195122,0,0,0.000742942,0,0,0,0,0,0,0,0,0,0,0,0.00297619,0,0.002832861,0.002057613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138952,0,0,0,0,0,0,0,0,0,0,0.000391645,0,0.000263922,0.002528445,0.000249439,0,0.000797837,0.000264784,0.000578704,0.001306258,0.000799361,0.000217202,0.000295814,0,0.001099505,0.003067485,0,0.00037679,0.000862441,0,0,0,0,0,0,0,0,0,0,0.000702247,0,0.00028885,0,0,0,0,0,0,0,0.000824629,0.003717472,0,0,0,0.000861545,0,0,0,0.001420455,0.000526316,0,0,0,0,0,0.000330797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004273504,0,0,0,0,0,0.003003003,0,0,0,0.000590914,0,0,0,0,0,0,0.001945525,0,0,0,0,0,0,0,0,0,0.002325581,0.000969368,0,0,0.000245248,0.000180897,0.000856164
8/25/14,0,0,0,0,0,0,0,0,0,0,0.000381388,0,0,0,0,0.00021777,0,0,0,0,0,0,0.000163465,0.000383142,0,0,0,0.000495835,0,0,0,0,0.000366166,0,0,0,0,0,0,0.000454236,0.000318776,0,0,0.001087548,0,0,0.00039061,0,0,0,0,0.001589825,0,0,0,0.00074239,0,0,0,0,0,0.002717391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002597403,0,0,0,0,0,0,0,0,0.002028398,0.000130497,0,0.000527704,0,0.00074813,0,0.000752912,0.000529427,0,0.000711575,0.000499201,0.000434311,0.00088718,0,0.001647446,0,0,9.4162E-05,0.000646273,0,0,0,0,0.000550358,0,0,0,0.000735835,0.000308833,0,0.003703704,0.000721917,0,0,0,0,0,0,0,0,0,0,0,0,0.000253177,0,0,0,0,0,0.000307787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193686,0,0,0.00061297,0.000361729,0.001710864
8/26/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/14,0.001012146,0,0.000373134,0.001383126,0.001488095,0,0.005025126,0.001337494,0,0.002638522,0.001524971,0.013192612,0,0,0.003006873,0.00087089,0.001513317,0,0,0,0.000725953,0,0.001225791,0.00076599,0.002832861,0.001337494,0,0.001685003,0,0,0.002123142,0,0.000732064,0,0,0,0.000407,0,0,0.000681044,0.001912046,0,0,0.002172732,0.004063389,0.001082837,0.001288509,0.000716846,0.000719424,0,0,0,0,0,0,0.002225519,0,0.00286533,0,0,0,0.002710027,0,0,0,0.002766252,0.003440367,0.005934718,0,0.002824859,0,0,0,0,0,0,0,0,0.005063291,0,0,0,0.001282051,0.003205128,0.001273885,0,0.005681818,0.001125402,0.004524887,0,0.002919708,0,0.001779359,0,0,0.002844141,0,0.002310803,0.002096436,0.013513514,0,0,0,0,0,0.004048583,0.002870564,0,0.002241561,0,0.001993521,0,0.002655337,0.001940206,0.000963948,0.001540649,0.001496857,0.001736488,0.001625055,0,0.002192982,0,0,0.001788909,0.001722282,0,0.001592357,0,0,0.001650165,0,0.001133787,0.5,0.003676471,0,0.002807018,0,0.002019911,0,0,0,0,0,0.004310345,0,0.00027465,0,0,0,0,0.001873038,0.002439024,0,0,0,0.001578117,0.000615385,0,0.001099505,0.001422475,0.001605136,0.001322751,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0.00617284,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0.00462963,0.002358491,0.002153002,0,0.008547009,0,0,0,0.004354136,0,0,0,0,0,0,0,0,0,0,0.004640371,0.000968242,0,0.002123142,0.001102671,0.001663352,0.003415884
